37748501,梦之历险记10,https://www.jianshu.com/p/b354d22f5b61
37776875,我只剩手机,https://www.jianshu.com/p/c5da7511dd13
37794473,读林觉民《与妻书》感拟,https://www.jianshu.com/p/ad646b4a2c39
37197951,我于今夜猝死，年仅22岁,https://www.jianshu.com/p/d81d39e69277
36807878,古力娜扎亲密视频曝光：暴露女生隐私的都是渣男！,https://www.jianshu.com/p/e19a05d63737
36463859,不要在该舔狗的年纪，患上性冷淡,https://www.jianshu.com/p/70b2d1113c3e
36765004,你努力的样子，真的好迷人,https://www.jianshu.com/p/1a89808c58a6
36341650,读大学前的颜值 VS 读大学后颜值，堪比换头...,https://www.jianshu.com/p/0f049ef02105
36798485,《色戒》，本是逢场做戏，奈何戏假情真，却把假戏真做,https://www.jianshu.com/p/252bf1d162be
36883342,月薪一万以上的工作都有哪些？,https://www.jianshu.com/p/9cc16bbb9802
36152995,我撞上婆婆的风流事,https://www.jianshu.com/p/c3106d27452c
36404763,这样做笔记，即好看又好用！,https://www.jianshu.com/p/70d7abb08b8e
36786520,被章子怡捧上天的周一围，你看不上老婆的样子真丑！,https://www.jianshu.com/p/476ffc953263
36560243,我为什么强烈建议你不要看大冰的书？,https://www.jianshu.com/p/f9d4dd1ebbfb
36808340,你会娶杨超越那样的女孩做老婆吗？男人们的回答整齐划一,https://www.jianshu.com/p/3b308cc37117
36891380,情商高的人，不会在朋友圈发这4种东西，希望你没发过！,https://www.jianshu.com/p/5d3c28ad7672
35443912,写作第10个月，我签了两个说书稿平台,https://www.jianshu.com/p/4bc8c4437ecc
36673167,分手炮，该不该打？男生是这样说的……,https://www.jianshu.com/p/fff8cd8da099
36553581,李子柒：网红背后的代价,https://www.jianshu.com/p/4d60ddc6ce8b
36647346,杨超越的锦鲤人设终于崩塌了,https://www.jianshu.com/p/75e086fc6462
37032895,比起蒋劲夫家暴，这个让章子怡念念不忘的男演员，更招人恨,https://www.jianshu.com/p/691b3b42532b
37786258,总会有些故事伴着老酒 第五壶/第6杯,https://www.jianshu.com/p/914f18e3504c
36464755,大学里没有谈过恋爱的人，后来都怎么样了？,https://www.jianshu.com/p/850879e3a7a7
36688371,刘强东的妹妹难产死了，婆婆说：“哪个女人生孩子，不是一命换一命”,https://www.jianshu.com/p/10678951aeff
37160818,他写了28个字，获得了6722个粉丝，747个喜欢,https://www.jianshu.com/p/a30d5d8f6afc
36457154,编程中，有哪些好的习惯一开始就值得坚持？,https://www.jianshu.com/p/cc470e862718
36832954,6个功能杰出的黑科技APP，每一个都令你大开眼见！,https://www.jianshu.com/p/b9e92acacc3b
37248150,朋友圈残酷测试：最好的朋友，和你没有聊天记录,https://www.jianshu.com/p/402f72f50755
30967754,大学三年我考了八个证书，还攒钱买了单反,https://www.jianshu.com/p/de3631746df6
36322137,三年两次的性生活,https://www.jianshu.com/p/3a6c78a32add
36966999,我，24岁，蚂蚁花呗欠款8000,https://www.jianshu.com/p/6616ddefb57e
33293857,从冠军到被下架，吴亦凡被嘲得只剩底裤,https://www.jianshu.com/p/2edc41814ec1
36687303,远离低层次的朋友圈,https://www.jianshu.com/p/7a47c346a511
36883389,终于有人把大数据+Python+人工智能+web前端的全套视频弄全了,https://www.jianshu.com/p/27c5c3dcceea
36796011,从天才外交官到皇家生娃机，她的一手好牌，是如何被皇室打烂的？,https://www.jianshu.com/p/9e1fb2d96441
36964449,我花了30年时间才弄明白，这几个可以摆脱平庸的方法？,https://www.jianshu.com/p/2120ed2713a1
36949243,突然收到好多关注，都是“简书钻“惹的祸,https://www.jianshu.com/p/ef9abaa74ee1
36709893,今天是发奖学金的日子，我却一点高兴不起来,https://www.jianshu.com/p/a01efefb4e8e
36565806,不要把时间浪费在这3件事上，除非你打算放弃自己！,https://www.jianshu.com/p/c081212dd331
36839961,双11过后，她退掉了全部快递：别让极简害了你,https://www.jianshu.com/p/b56c068dd554
37050132,金马奖凉凉：被老实毁掉的蠢人李安。,https://www.jianshu.com/p/a3910abbd749
37032001,蒋劲夫承认家暴：男人有这个表现，就是家暴的前兆！,https://www.jianshu.com/p/397b9618b5b0
37083258,在大学千万不要“佛系”了！,https://www.jianshu.com/p/453b3490a9bc
37173266,成龙女儿和同性女友结婚：只有一种人，能终止家庭悲剧的轮回,https://www.jianshu.com/p/9865d4880500
36525093,婆婆的鸡汤，儿媳的肉粥，化学反应后生成什么？,https://www.jianshu.com/p/dd19fec82118
36341877,为什么说“女生到社会上会遇到比学校更优秀的男生，而男生很难找到比在学校更好的女生。”？,https://www.jianshu.com/p/235d890d6f12
36534021,这个男孩已经爱了我整整一年,https://www.jianshu.com/p/9880b0869a9f
36583860,坚持做一件事情100天，在我身上发生了什么？,https://www.jianshu.com/p/a679c2e0572c
36664958,再喜欢，也别太快发生关系,https://www.jianshu.com/p/d7eca71a4953
37128142,53岁的巩俐：别人都是影后，凭什么她是“巩皇”？,https://www.jianshu.com/p/bc9288de2c4b
36823383,坚持日更三年，我的身上发生了什么变化？,https://www.jianshu.com/p/58e3364fb8f3
37024646,7款舍不得分享的黑科技App，必须低调收藏使用,https://www.jianshu.com/p/7e462d447a5b
36317811,漂流瓶里的缘分,https://www.jianshu.com/p/ea57e0273e90
36770651,李砍柴：2018，我辞职成为自由撰稿人，带一群小伙伴走上了财富自由之路,https://www.jianshu.com/p/967b524d6b5f
37228776,晒晒我的“真钻”,https://www.jianshu.com/p/fbaaad09afdc
36476414,大学里要完成的事情,https://www.jianshu.com/p/6abcfbb46062
36801389,记录我们的第一次同居生活,https://www.jianshu.com/p/6ed8d4985f2a
37040131,身患孤独症的周星驰：我让全世界笑过，但岁月却没有饶过我！,https://www.jianshu.com/p/f984436ae228
36533792,一颗简书钻等于2毛钱人民币,https://www.jianshu.com/p/d65cb5e88fb5
37041068,比起累，我更喜欢说我过的“充实”。,https://www.jianshu.com/p/65c08d6b466f
36722943,富婆的老公把我拉黑了,https://www.jianshu.com/p/0404c00e8d49
37367400,假如一辈子都不结婚怎么办？这位漂亮小姐姐给了一个100分的答案,https://www.jianshu.com/p/2dbad3d5c77d
36195321,胡歌陈坤都爱的女神，我舍不得她红,https://www.jianshu.com/p/4787d313b476
37187722,邓文迪，开挂的人生,https://www.jianshu.com/p/a2267a20dfc1
36821031,男人的20个阴暗面，女人是不是应该了解一下？,https://www.jianshu.com/p/02d7099a039d
36449759,真正厉害的人，都戒掉了这3种弱者思维,https://www.jianshu.com/p/0e52d31edffb
36695629,人人都能发现王思聪的中奖名单有猫腻,https://www.jianshu.com/p/4d0f611c5275
36795792,那些被花呗榨干的年轻人,https://www.jianshu.com/p/af52f1c73fdb
37084738,尝试每天阅读半小时，看看你的人生会发生什么变化？,https://www.jianshu.com/p/6cdb50bbc318
36620969,慢跑半年会有什么变化,https://www.jianshu.com/p/396b5130380f
36876113,我也要十万颗简书钻,https://www.jianshu.com/p/588c65c72035
37082501,我没有什么天赋，所以只能坚持——日更100天随笔感悟,https://www.jianshu.com/p/9172be98bca2
37097526,人生几何？王石：成功才是成功之母,https://www.jianshu.com/p/59093c1a1dce
36927079,我们什么都没做，视频却被传上网了,https://www.jianshu.com/p/c931d5ff035b
36907060,从“垃圾堆里的丑小鸭”蜕变成女神，我是如何变美的？,https://www.jianshu.com/p/7093c0c4e0a5
37553102,累死你这个爱惜羽毛的惯犯,https://www.jianshu.com/p/4b57aa9692ce
36966076,“我男友很穷，他不知道我有2套房，3辆豪车”,https://www.jianshu.com/p/eab6001f52b8
36496852,在大学，去图书馆需要偷偷去,https://www.jianshu.com/p/e575463a386b
36967840,连续五天简书钻收益第一，我跟简叔是亲戚吗？,https://www.jianshu.com/p/f04fcab9b506
36770280,李砍柴：通过写作真的能实现财富自由么？具体应该怎么操作？,https://www.jianshu.com/p/352762e293a9
37252475,“你不换床单就是想让我死”：那些被父母逼疯的90后,https://www.jianshu.com/p/bfb622a7db14
37746002,写小说的人必须具有的特质,https://www.jianshu.com/p/5b603e7af11a
36398472,“有了男朋友之后，我才知道的道理”,https://www.jianshu.com/p/1f92eab2d265
36210435,我今年大一，可我一点都不慌,https://www.jianshu.com/p/2b7592a0bc00
36531230,真正的高手，从来不追风口,https://www.jianshu.com/p/a78329bd33ad
36963780,昨天，我没有做爱,https://www.jianshu.com/p/2391a1dba72d
22178752,我也曾抑郁、迷茫，陷于无尽的绝望，感谢写作拯救了我,https://www.jianshu.com/p/b0c04d142417
36486302,乡巴佬，吃个臭豆腐这么开心,https://www.jianshu.com/p/1650460347bb
36970059,大学时经济独立是一种什么样的体验？,https://www.jianshu.com/p/f72a8bc4e6dc
36592445,那些不发朋友圈的人，究竟过得有多惨？,https://www.jianshu.com/p/d44cf4345a6c
36651905,女生到底为什么要努力？这是我听过最好的回答,https://www.jianshu.com/p/154b36681417
36773038,关于自律，做好这两点，看到不一样的自己,https://www.jianshu.com/p/01931a3f72c8
37434866,【为你写书】爱你就是纵容你做，任何你想做的事,https://www.jianshu.com/p/0b91067d685e
36690328,你要安静的优秀，悄无声息的坚强,https://www.jianshu.com/p/9a70ac8be3b2
37414587,我的写作灵感是这样来的,https://www.jianshu.com/p/87530c55d9c4
36563208,关于该不该嫁给没钱的男人，这个女孩的答案可以给99分,https://www.jianshu.com/p/0bf9dc6f5890
37125761,如果你想写一部好看的小说,https://www.jianshu.com/p/69f5d847e938
36888920,毕淑敏：我们终其一生，就是要摆脱别人期待，活成真正的自己,https://www.jianshu.com/p/5618e306917c
37425475,离婚后听到前任过得不好你是什么感受？男人和女人的答案几乎相反,https://www.jianshu.com/p/83e71204bbdc
36690890,金庸：我知识太少，几乎不看书！马云：我对钱不感兴趣！,https://www.jianshu.com/p/030ac3592f9d
37585182,坚持日更第二十天，我获得了日更达人称号！,https://www.jianshu.com/p/0ec6e3ee7e6c
36880636,写耽美小黄文居然被判十年！,https://www.jianshu.com/p/5233b4946a08
36584304,做公众号一个多月挣到了第一笔收入,https://www.jianshu.com/p/329fc4bff1e6
37177441,我愿意这样生活,https://www.jianshu.com/p/22731d999541
36876026,林夕：我写了4000首歌，却始终得不到一个人,https://www.jianshu.com/p/0ec19df5b349
37703318,《行走在城市角落的蚁族》第九章 母女情深,https://www.jianshu.com/p/87d9d13640fb
37389855,Day12 偷偷告诉你，有个人每天都在盼你发文,https://www.jianshu.com/p/f23a16680f14
37099215,荒唐的闺蜜,https://www.jianshu.com/p/27b8d12e8463
37109205,犹豫了几天，我也充钱买钻了,https://www.jianshu.com/p/14d8b93cc244
36930150,都是秀恩爱惹的祸,https://www.jianshu.com/p/4284dd6b4c5c
36925622,新影帝徐峥：我闷了35年，拿个小金马一点不冤,https://www.jianshu.com/p/6363a4b09310
36586081,在简书没有人有资格做你的写作导师,https://www.jianshu.com/p/50809b2986dd
36986476,我29岁，财务自由,https://www.jianshu.com/p/ddc08768f58b
36716714,日更，让多少人在写作之路上一蹶不振,https://www.jianshu.com/p/d4ac759559b2
36765083,9800个自媒体被封号，下一个会不会是你？,https://www.jianshu.com/p/a90e2c8c09fc
36038899,一名大专生的忏悔,https://www.jianshu.com/p/241527bacea5
37137374,有些玩笑，别跟孩子开,https://www.jianshu.com/p/98479e05ab61
37359415,「荆白念诗」毕肖普：一起醒来多么美妙【三】,https://www.jianshu.com/p/0f9ef3d90f20
37153528,我的情郎叫简叔,https://www.jianshu.com/p/b80c4f136ea0
37295906,“妈妈，我的梦想是当作家！”“滚！”,https://www.jianshu.com/p/da0e5c77c214
